"","region","address","village","id","network_id","network_village","network_address","takeup_survey","delay","intensive","understanding","network_missname"
"1591",1,"jingang9","jingang",1112433,1112443,"jingang","jingang9",0,1,0,0,0
"1592",1,"jingang9","jingang",1112431,1112443,"jingang","jingang9",0,1,0,0,0
"1593",1,"jingang9","jingang",1112445,1112443,"jingang","jingang9",0,1,0,0,0
"1594",1,"jingang9","jingang",1112446,1112443,"jingang","jingang9",0,1,0,0,0
"1595",1,"jingang9","jingang",1112445,1112444,"jingang","jingang9",0,1,0,0.200000002980232,0
"1596",1,"jingang9","jingang",1112442,1112444,"jingang","jingang9",0,1,0,0.200000002980232,0
"1597",1,"jingang9","jingang",1112477,1112444,"jingang","jingang9",0,1,0,0.200000002980232,0
"1598",1,"jingang9","jingang",1112474,1112444,"jingang","jingang9",0,1,0,0.200000002980232,0
"1599",1,"jingang9","jingang",1112449,1112444,"jingang","jingang9",0,1,0,0.200000002980232,0
"1600",1,"jingang9","jingang",1112433,1112444,"jingang","jingang9",0,1,0,0.200000002980232,0
"1601",1,"jingang9","jingang",1112443,1112444,"jingang","jingang9",0,1,0,0.200000002980232,0
"1602",1,"jingang9","jingang",1112462,1112444,"jingang","jingang9",0,1,0,0.200000002980232,0
"1603",1,"jingang9","jingang",1112482,1112445,"jingang","jingang9",0,0,0,0.600000023841858,0
"1604",1,"jingang9","jingang",1112486,1112445,"jingang","jingang9",0,0,0,0.600000023841858,0
"1605",1,"jingang9","jingang",1112443,1112446,"jingang","jingang9",0,1,1,0.200000002980232,0
"1606",1,"jingang9","jingang",1112492,1112448,"jingang","jingang9",NA,NA,NA,NA,0
"1607",1,"jingang9","jingang",1112482,1112449,"jingang","jingang9",1,0,1,0.200000002980232,0
"1608",1,"jingang9","jingang",1112477,1112449,"jingang","jingang9",1,0,1,0.200000002980232,0
"1609",1,"jingang9","jingang",1112442,1112450,"jingang","jingang9",1,0,0,0,0
"1610",1,"jingang9","jingang",1112497,1112452,"jingang","jingang9",0,1,0,0,0
"1611",1,"jingang9","jingang",1112446,1112452,"jingang","jingang9",0,1,0,0,0
"1612",1,"jingang9","jingang",1112456,1112452,"jingang","jingang9",0,1,0,0,0
"1613",1,"jingang9","jingang",1112435,1112452,"jingang","jingang9",0,1,0,0,0
"1614",1,"jingang9","jingang",1112460,1112452,"jingang","jingang9",0,1,0,0,0
"1615",1,"jingang9","jingang",1112478,1112452,"jingang","jingang9",0,1,0,0,0
"1616",1,"jingang9","jingang",1112478,1112453,"jingang","jingang9",NA,NA,NA,NA,0
"1617",1,"jingang9","jingang",1112452,1112453,"jingang","jingang9",NA,NA,NA,NA,0
"1618",1,"jingang9","jingang",1112497,1112453,"jingang","jingang9",NA,NA,NA,NA,0
"1619",1,"jingang9","jingang",1112462,1112453,"jingang","jingang9",NA,NA,NA,NA,0
"1620",1,"jingang9","jingang",1112435,1112453,"jingang","jingang9",NA,NA,NA,NA,0
"1621",1,"jingang9","jingang",1112474,1112453,"jingang","jingang9",NA,NA,NA,NA,0
"1622",1,"jingang9","jingang",1112475,1112456,"jingang","jingang9",1,1,1,0.600000023841858,0
"1623",1,"jingang9","jingang",1112482,1112457,"jingang","jingang9",NA,NA,NA,NA,0
"1624",1,"jingang9","jingang",1112459,1112458,"jingang","jingang9",0,0,1,0.600000023841858,0
"1625",1,"jingang9","jingang",1112444,1112458,"jingang","jingang9",0,0,1,0.600000023841858,0
"1626",1,"jingang8","jingang",1112412,1112458,"jingang","jingang9",0,0,1,0.600000023841858,0
"1627",1,"jingang9","jingang",1112432,1112458,"jingang","jingang9",0,0,1,0.600000023841858,0
"1628",1,"jingang9","jingang",1112475,1112458,"jingang","jingang9",0,0,1,0.600000023841858,0
"1629",1,"jingang9","jingang",1112483,1112458,"jingang","jingang9",0,0,1,0.600000023841858,0
"1630",1,"jingang9","jingang",1112463,1112459,"jingang","jingang9",0,0,1,0.800000011920929,0
"1631",1,"jingang9","jingang",1112458,1112459,"jingang","jingang9",0,0,1,0.800000011920929,0
"1632",1,"jingang9","jingang",1112486,1112459,"jingang","jingang9",0,0,1,0.800000011920929,0
"1633",1,"jingang9","jingang",1112450,1112459,"jingang","jingang9",0,0,1,0.800000011920929,0
"1634",1,"jingang9","jingang",1112435,1112459,"jingang","jingang9",0,0,1,0.800000011920929,0
"1635",1,"jingang9","jingang",1112463,1112461,"jingang","jingang9",NA,NA,NA,NA,0
"1636",1,"jingang9","jingang",1112462,1112461,"jingang","jingang9",NA,NA,NA,NA,0
"1637",1,"jingang9","jingang",1112442,1112462,"jingang","jingang9",1,0,0,0.200000002980232,0
"1638",1,"jingang9","jingang",1112486,1112462,"jingang","jingang9",1,0,0,0.200000002980232,0
"1639",1,"jingang9","jingang",1112474,1112462,"jingang","jingang9",1,0,0,0.200000002980232,0
"1640",1,"jingang9","jingang",1112445,1112462,"jingang","jingang9",1,0,0,0.200000002980232,0
"1641",1,"jingang9","jingang",1112463,1112462,"jingang","jingang9",1,0,0,0.200000002980232,0
"1642",1,"jingang9","jingang",1112436,1112462,"jingang","jingang9",1,0,0,0.200000002980232,0
"1643",1,"jingang9","jingang",1112450,1112462,"jingang","jingang9",1,0,0,0.200000002980232,0
"1644",1,"jingang9","jingang",1112478,1112463,"jingang","jingang9",0,0,0,0.600000023841858,0
"1645",1,"jingang9","jingang",1112446,1112464,"jingang","jingang9",NA,NA,NA,NA,0
"1646",1,"jingang9","jingang",1112463,1112464,"jingang","jingang9",NA,NA,NA,NA,0
"1647",1,"jingang9","jingang",1112442,1112466,"jingang","jingang9",0,0,1,NA,0
"1648",1,"jingang9","jingang",1112439,1112466,"jingang","jingang9",0,0,1,NA,0
"1649",1,"jingang9","jingang",1112449,1112466,"jingang","jingang9",0,0,1,NA,0
"1650",1,"jingang9","jingang",1112482,1112466,"jingang","jingang9",0,0,1,NA,0
"1651",1,"jingang9","jingang",1112444,1112466,"jingang","jingang9",0,0,1,NA,0
"1652",1,"jingang9","jingang",1112477,1112466,"jingang","jingang9",0,0,1,NA,0
"1653",1,"jingang9","jingang",1112463,1112466,"jingang","jingang9",0,0,1,NA,0
"1654",1,"jingang9","jingang",1112497,1112467,"jingang","jingang9",NA,NA,NA,NA,0
"1655",1,"jingang9","jingang",1112438,1112468,"jingang","jingang9",0,1,1,0.200000002980232,0
"1656",1,"jingang9","jingang",1112436,1112468,"jingang","jingang9",0,1,1,0.200000002980232,0
"1657",1,"jingang9","jingang",1112492,1112468,"jingang","jingang9",0,1,1,0.200000002980232,0
"1658",1,"jingang9","jingang",1112483,1112468,"jingang","jingang9",0,1,1,0.200000002980232,0
"1659",1,"jingang9","jingang",1112498,1112468,"jingang","jingang9",0,1,1,0.200000002980232,0
"1660",1,"jingang9","jingang",1112469,1112469,"jingang","",1,1,1,0.800000011920929,1
"1661",1,"jingang9","jingang",1112479,1112469,"jingang","jingang9",1,1,1,0.800000011920929,0
"1662",1,"jingang9","jingang",1112458,1112471,"jingang","jingang9",NA,NA,NA,NA,0
"1663",1,"jingang9","jingang",1112459,1112471,"jingang","jingang9",NA,NA,NA,NA,0
"1664",1,"jingang9","jingang",1112438,1112471,"jingang","jingang9",NA,NA,NA,NA,0
"1665",1,"jingang9","jingang",1112491,1112471,"jingang","jingang9",NA,NA,NA,NA,0
"1666",1,"jingang9","jingang",1112444,1112472,"jingang","jingang9",NA,NA,NA,NA,0
"1667",1,"jingang9","jingang",1112459,1112472,"jingang","jingang9",NA,NA,NA,NA,0
"1668",1,"jingang9","jingang",1112442,1112472,"jingang","jingang9",NA,NA,NA,NA,0
"1669",1,"jingang9","jingang",1112477,1112472,"jingang","jingang9",NA,NA,NA,NA,0
"1670",1,"jingang9","jingang",1112482,1112472,"jingang","jingang9",NA,NA,NA,NA,0
"1671",1,"jingang9","jingang",1112449,1112472,"jingang","jingang9",NA,NA,NA,NA,0
"1672",1,"jingang9","jingang",1112438,1112472,"jingang","jingang9",NA,NA,NA,NA,0
"1673",1,"jingang9","jingang",1112432,1112474,"jingang","jingang9",1,0,0,0.200000002980232,0
"1674",1,"jingang9","jingang",1112462,1112474,"jingang","jingang9",1,0,0,0.200000002980232,0
"1675",1,"jingang9","jingang",1112497,1112475,"jingang","jingang9",0,0,1,0.800000011920929,0
"1676",1,"jingang9","jingang",1112452,1112475,"jingang","jingang9",0,0,1,0.800000011920929,0
"1677",1,"jingang9","jingang",1112475,1112476,"jingang","jingang9",NA,NA,NA,NA,0
"1678",1,"jingang9","jingang",1112498,1112476,"jingang","jingang9",NA,NA,NA,NA,0
"1679",1,"jingang9","jingang",1112452,1112476,"jingang","jingang9",NA,NA,NA,NA,0
"1680",1,"jingang9","jingang",1112449,1112477,"jingang","jingang9",1,1,0,0.600000023841858,0
"1681",1,"jingang9","jingang",1112446,1112477,"jingang","jingang9",1,1,0,0.600000023841858,0
"1682",1,"jingang9","jingang",1112444,1112477,"jingang","jingang9",1,1,0,0.600000023841858,0
"1683",1,"jingang9","jingang",1112433,1112477,"jingang","jingang9",1,1,0,0.600000023841858,0
"1684",1,"jingang9","jingang",1112497,1112478,"jingang","jingang9",0,1,1,0.800000011920929,0
"1685",1,"jingang9","jingang",1112492,1112478,"jingang","jingang9",0,1,1,0.800000011920929,0
"1686",1,"jingang9","jingang",1112456,1112478,"jingang","jingang9",0,1,1,0.800000011920929,0
"1687",1,"jingang9","jingang",1112435,1112478,"jingang","jingang9",0,1,1,0.800000011920929,0
"1688",1,"jingang9","jingang",1112469,1112478,"jingang","",0,1,1,0.800000011920929,0
"1689",1,"jingang9","jingang",1112452,1112478,"jingang","jingang9",0,1,1,0.800000011920929,0
"1690",1,"jingang9","jingang",1112479,1112478,"jingang","jingang9",0,1,1,0.800000011920929,0
"1691",1,"jingang9","jingang",1112439,1112479,"jingang","jingang9",0,1,1,0,0
"1692",1,"jingang9","jingang",1112439,1112480,"jingang","jingang9",NA,NA,NA,NA,0
"1693",1,"jingang9","jingang",1112432,1112480,"jingang","jingang9",NA,NA,NA,NA,0
"1694",1,"jingang9","jingang",1112498,1112482,"jingang","jingang9",1,1,1,0.400000005960464,0
"1695",1,"jingang9","jingang",1112469,1112483,"jingang","",1,1,0,0.600000023841858,0
"1696",1,"jingang9","jingang",1112479,1112483,"jingang","jingang9",1,1,0,0.600000023841858,0
"1697",1,"jingang9","jingang",1112445,1112483,"jingang","jingang9",1,1,0,0.600000023841858,0
"1698",1,"jingang9","jingang",1112459,1112484,"jingang","jingang9",NA,NA,NA,NA,0
"1699",1,"jingang9","jingang",1112458,1112484,"jingang","jingang9",NA,NA,NA,NA,0
"1700",1,"jingang9","jingang",1112436,1112484,"jingang","jingang9",NA,NA,NA,NA,0
"1701",1,"jingang9","jingang",1112469,1112485,"jingang","",NA,0,1,1,1
"1702",1,"jingang9","jingang",1112439,1112486,"jingang","jingang9",0,0,0,0.200000002980232,0
"1703",1,"jingang9","jingang",1112438,1112486,"jingang","jingang9",0,0,0,0.200000002980232,0
"1704",1,"jingang9","jingang",1112477,1112486,"jingang","jingang9",0,0,0,0.200000002980232,0
"1705",1,"jingang9","jingang",1112491,1112486,"jingang","jingang9",0,0,0,0.200000002980232,0
"1706",1,"jingang9","jingang",1112431,1112486,"jingang","jingang9",0,0,0,0.200000002980232,0
"1707",1,"jingang9","jingang",1112445,1112486,"jingang","jingang9",0,0,0,0.200000002980232,0
"1708",1,"jingang9","jingang",1112458,1112486,"jingang","jingang9",0,0,0,0.200000002980232,0
"1709",1,"jingang9","jingang",1112459,1112486,"jingang","jingang9",0,0,0,0.200000002980232,0
"1710",1,"jingang9","jingang",1112469,1112487,"jingang","",NA,0,1,0.600000023841858,1
"1711",1,"jingang9","jingang",1112431,1112489,"jingang","jingang9",NA,NA,NA,NA,0
"1712",1,"jingang9","jingang",1112498,1112490,"jingang","jingang9",NA,NA,NA,NA,0
"1713",1,"jingang9","jingang",1112491,1112492,"jingang","jingang9",1,0,1,1,0
"1714",1,"jingang9","jingang",1112458,1112492,"jingang","jingang9",1,0,1,1,0
"1715",1,"jingang9","jingang",1112433,1112493,"jingang","jingang9",NA,NA,NA,NA,0
"1716",1,"jingang9","jingang",1112492,1112493,"jingang","jingang9",NA,NA,NA,NA,0
"1717",1,"jingang9","jingang",1112498,1112494,"jingang","jingang9",NA,NA,NA,NA,0
"1718",1,"jingang9","jingang",1112479,1112495,"jingang","jingang9",1,1,1,0.800000011920929,0
"1719",1,"jingang9","jingang",1112462,1112496,"jingang","jingang9",NA,NA,NA,NA,0
"1720",1,"jingang9","jingang",1112474,1112497,"jingang","jingang9",0,0,1,0.800000011920929,0
"1721",1,"jingang9","jingang",1112475,1112497,"jingang","jingang9",0,0,1,0.800000011920929,0
"1722",1,"jingang9","jingang",1112479,1112498,"jingang","jingang9",1,1,1,0.400000005960464,0
"1723",1,"jingang9","jingang",1112474,1112499,"jingang","jingang9",NA,NA,NA,NA,0
"1724",1,"jingang9","jingang",1112435,1112499,"jingang","jingang9",NA,NA,NA,NA,0
"1725",1,"jingang9","jingang",1112475,1112499,"jingang","jingang9",NA,NA,NA,NA,0
"1726",1,"jingang9","jingang",1112456,1112499,"jingang","jingang9",NA,NA,NA,NA,0
"1727",1,"shigang12","shigang",1113098,1113008,"shigang","shigang11",NA,NA,NA,NA,0
"1728",1,"shigang12","shigang",1113108,1113027,"shigang","shigang11",NA,NA,NA,NA,0
"1729",1,"shigang12","shigang",1113106,1113027,"shigang","shigang12",NA,NA,NA,NA,0
"1730",1,"shigang12","shigang",1113105,1113027,"shigang","shigang11",NA,NA,NA,NA,0
"1731",1,"shigang12","shigang",1113100,1113031,"shigang","shigang11",NA,NA,NA,NA,0
"1732",1,"shigang12","shigang",1113101,1113037,"shigang","shigang11",NA,NA,NA,NA,0
"1733",1,"shigang12","shigang",1113100,1113039,"shigang","shigang11",NA,NA,NA,NA,0
"1734",1,"shigang12","shigang",1113109,1113041,"shigang","shigang12",NA,NA,NA,NA,0
"1735",1,"shigang12","shigang",1113081,1113048,"shigang","shigang11",NA,NA,NA,NA,0
"1736",1,"shigang12","shigang",1113101,1113048,"shigang","shigang11",NA,NA,NA,NA,0
"1737",1,"shigang12","shigang",1113094,1113060,"shigang","shigang11",NA,NA,NA,NA,0
"1738",1,"shigang12","shigang",1113090,1113060,"shigang","shigang12",NA,NA,NA,NA,0
"1739",1,"shigang12","shigang",1113106,1113069,"shigang","shigang12",1,1,0,0.200000002980232,0
"1740",1,"shigang12","shigang",1113109,1113069,"shigang","shigang12",1,1,0,0.200000002980232,0
"1741",1,"shigang12","shigang",1113105,1113069,"shigang","shigang12",1,1,0,0.200000002980232,0
"1742",1,"shigang12","shigang",1113069,1113072,"shigang","shigang12",0,1,1,1,0
"1743",1,"shigang12","shigang",1113090,1113072,"shigang","shigang12",0,1,1,1,0
"1744",1,"shigang12","shigang",1113100,1113072,"shigang","shigang12",0,1,1,1,0
"1745",1,"shigang12","shigang",1113081,1113072,"shigang","shigang12",0,1,1,1,0
"1746",1,"shigang12","shigang",1113106,1113072,"shigang","shigang11",0,1,1,1,0
"1747",1,"shigang12","shigang",1113109,1113072,"shigang","shigang12",0,1,1,1,0
"1748",1,"shigang12","shigang",1113094,1113074,"shigang","shigang12",NA,NA,NA,NA,0
"1749",1,"shigang12","shigang",1113089,1113074,"shigang","shigang12",NA,NA,NA,NA,0
"1750",1,"shigang12","shigang",1113089,1113075,"shigang","shigang12",NA,NA,NA,NA,0
"1751",1,"shigang12","shigang",1113079,1113077,"shigang","shigang12",1,1,0,0.600000023841858,0
"1752",1,"shigang12","shigang",1113080,1113077,"shigang","shigang12",1,1,0,0.600000023841858,0
"1753",1,"shigang12","shigang",1113080,1113079,"shigang","shigang12",1,0,0,0.200000002980232,0
"1754",1,"shigang12","shigang",1113084,1113079,"shigang","shigang12",1,0,0,0.200000002980232,0
"1755",1,"shigang12","shigang",1113079,1113080,"shigang","shigang12",0,1,0,0.600000023841858,0
"1756",1,"shigang12","shigang",1113094,1113080,"shigang","shigang12",0,1,0,0.600000023841858,0
"1757",1,"shigang12","shigang",1113106,1113080,"shigang","shigang12",0,1,0,0.600000023841858,0
"1758",1,"shigang12","shigang",1113069,1113081,"shigang","shigang12",0,0,0,0,0
"1759",1,"shigang12","shigang",1113098,1113081,"shigang","shigang12",0,0,0,0,0
"1760",1,"shigang12","shigang",1113095,1113084,"shigang","shigang12",1,1,1,0.800000011920929,0
"1761",1,"shigang12","shigang",1113098,1113084,"shigang","shigang12",1,1,1,0.800000011920929,0
"1762",1,"shigang12","shigang",1113079,1113084,"shigang","shigang12",1,1,1,0.800000011920929,0
"1763",1,"shigang12","shigang",1113072,1113084,"shigang","shigang12",1,1,1,0.800000011920929,0
"1764",1,"shigang12","shigang",1113095,1113086,"shigang","shigang12",NA,NA,NA,NA,0
"1765",1,"shigang12","shigang",1113079,1113087,"shigang","shigang12",NA,NA,NA,NA,0
"1766",1,"shigang12","shigang",1113072,1113090,"shigang","shigang12",1,1,1,1,0
"1767",1,"shigang12","shigang",1113094,1113090,"shigang","shigang12",1,1,1,1,0
"1768",1,"shigang12","shigang",1113102,1113090,"shigang","shigang12",1,1,1,1,0
"1769",1,"shigang12","shigang",1113089,1113090,"shigang","shigang12",1,1,1,1,0
"1770",1,"shigang12","shigang",1113109,1113090,"shigang","shigang12",1,1,1,1,0
"1771",1,"shigang12","shigang",1113105,1113090,"shigang","shigang12",1,1,1,1,0
"1772",1,"shigang12","shigang",1113069,1113090,"shigang","shigang12",1,1,1,1,0
"1773",1,"shigang12","shigang",1113090,1113091,"shigang","shigang12",NA,NA,NA,NA,0
"1774",1,"shigang12","shigang",1113105,1113092,"shigang","shigang12",NA,NA,NA,NA,0
"1775",1,"shigang12","shigang",1113094,1113092,"shigang","shigang12",NA,NA,NA,NA,0
"1776",1,"shigang12","shigang",1113072,1113093,"shigang","shigang12",1,1,1,0.200000002980232,0
"1777",1,"shigang12","shigang",1113090,1113093,"shigang","shigang12",1,1,1,0.200000002980232,0
"1778",1,"shigang12","shigang",1113089,1113095,"shigang","shigang12",0,1,1,0.600000023841858,0
"1779",1,"shigang12","shigang",1113100,1113095,"shigang","shigang12",0,1,1,0.600000023841858,0
"1780",1,"shigang12","shigang",1113081,1113095,"shigang","shigang12",0,1,1,0.600000023841858,0
"1781",1,"shigang12","shigang",1113069,1113095,"shigang","shigang12",0,1,1,0.600000023841858,0
"1782",1,"shigang12","shigang",1113095,1113097,"shigang","shigang12",NA,NA,NA,NA,0
"1783",1,"shigang12","shigang",1113070,1113097,"shigang","shigang12",NA,NA,NA,NA,0
"1784",1,"shigang12","shigang",1113081,1113097,"shigang","shigang12",NA,NA,NA,NA,0
"1785",1,"shigang12","shigang",1113098,1113097,"shigang","shigang12",NA,NA,NA,NA,0
"1786",1,"shigang12","shigang",1113100,1113097,"shigang","shigang12",NA,NA,NA,NA,0
"1787",1,"shigang12","shigang",1113084,1113097,"shigang","shigang12",NA,NA,NA,NA,0
"1788",1,"shigang12","shigang",1113101,1113098,"shigang","shigang12",0,0,0,0.800000011920929,0
"1789",1,"shigang12","shigang",1113081,1113098,"shigang","shigang12",0,0,0,0.800000011920929,0
"1790",1,"shigang12","shigang",1113084,1113098,"shigang","shigang12",0,0,0,0.800000011920929,0
"1791",1,"shigang12","shigang",1113070,1113098,"shigang","shigang12",0,0,0,0.800000011920929,0
"1792",1,"shigang12","shigang",1113090,1113099,"shigang","shigang12",NA,NA,NA,NA,0
"1793",1,"shigang12","shigang",1113070,1113100,"shigang","shigang12",1,0,0,0,0
"1794",1,"shigang12","shigang",1113084,1113100,"shigang","shigang12",1,0,0,0,0
"1795",1,"shigang12","shigang",1113098,1113100,"shigang","shigang12",1,0,0,0,0
"1796",1,"shigang12","shigang",1113080,1113101,"shigang","shigang12",0,0,1,0.400000005960464,0
"1797",1,"shigang12","shigang",1113084,1113101,"shigang","shigang12",0,0,1,0.400000005960464,0
"1798",1,"shigang12","shigang",1113108,1113101,"shigang","shigang12",0,0,1,0.400000005960464,0
"1799",1,"shigang12","shigang",1113102,1113101,"shigang","shigang12",0,0,1,0.400000005960464,0
"1800",1,"shigang12","shigang",1113079,1113101,"shigang","shigang12",0,0,1,0.400000005960464,0
"1801",1,"shigang12","shigang",1113101,1113102,"shigang","shigang12",1,1,1,1,0
"1802",1,"shigang12","shigang",1113080,1113102,"shigang","shigang12",1,1,1,1,0
"1803",1,"shigang12","shigang",1113108,1113106,"shigang","shigang12",0,1,1,1,0
"1804",1,"shigang12","shigang",1113108,1113107,"shigang","shigang12",NA,NA,NA,NA,0
"1805",1,"shigang12","shigang",1113102,1113108,"shigang","shigang12",1,0,0,0,0
"1806",1,"shigang12","shigang",1113072,1113108,"shigang","shigang12",1,0,0,0,0
"1807",1,"shigang12","shigang",1113101,1113108,"shigang","shigang12",1,0,0,0,0
"1808",1,"shigang12","shigang",1113108,1113109,"shigang","shigang12",1,1,1,0.600000023841858,0
"1809",1,"shigang12","shigang",1113072,1113109,"shigang","shigang12",1,1,1,0.600000023841858,0
"1810",1,"shigang12","shigang",1113102,1113109,"shigang","shigang12",1,1,1,0.600000023841858,0
"1811",1,"shigang12","shigang",1113070,1113109,"shigang","shigang12",1,1,1,0.600000023841858,0
"1812",1,"shigang12","shigang",1113077,1113109,"shigang","shigang12",1,1,1,0.600000023841858,0
"1813",1,"shigang21","shigang",1113148,1113111,"shigang","shigang21",NA,NA,NA,NA,0
"1814",1,"shigang21","shigang",1113152,1113112,"shigang","shigang21",NA,NA,NA,NA,0
"1815",1,"shigang21","shigang",1113119,1113112,"shigang","shigang21",NA,NA,NA,NA,0
"1816",1,"shigang21","shigang",1113142,1113113,"shigang","shigang21",NA,NA,NA,NA,0
